,Age,Education,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SensationSeeking,Alchol,Caff,Chocalate,Nicotine,stimulant,depressant,hallucinagen,Gender_Male
1666,2,2,30.0,43.0,41.0,55.0,48.0,5.0,6.0,5,4,6,0,0.0,0.0,0.0,0
1667,1,0,36.0,46.0,56.0,39.0,43.0,9.0,10.0,4,6,6,3,1.5,1.5,2.0,1
1668,2,4,37.0,37.0,35.0,43.0,48.0,2.0,2.0,3,6,5,1,0.0,1.0,0.0,0
1669,3,1,42.0,32.0,40.0,37.0,45.0,5.0,8.0,3,6,6,6,0.25,1.0,0.6666666666666666,1
1670,3,2,25.0,36.0,41.0,46.0,48.0,7.0,9.0,4,6,6,0,0.0,0.0,0.0,0
1671,4,2,42.0,34.0,33.0,36.0,43.0,3.0,4.0,6,6,5,4,0.0,0.0,0.0,1
1672,5,2,42.0,37.0,54.0,49.0,33.0,3.0,6.0,5,6,6,1,0.0,0.0,0.0,1
1673,2,2,30.0,41.0,42.0,48.0,33.0,4.0,7.0,3,6,5,1,0.0,1.0,0.6666666666666666,0
1674,2,1,26.0,43.0,52.0,46.0,47.0,3.0,6.0,3,6,5,4,0.75,0.0,3.0,1
1675,4,1,31.0,41.0,36.0,41.0,55.0,3.0,3.0,5,2,5,0,0.0,1.0,0.0,1
1676,3,1,28.0,47.0,31.0,41.0,38.0,4.0,3.0,5,6,6,0,0.0,2.5,0.0,1
1677,2,2,56.0,24.0,39.0,50.0,37.0,2.0,4.0,3,0,6,0,0.0,1.5,0.0,0
1678,1,0,49.0,40.0,46.0,48.0,40.0,5.0,6.0,5,6,5,6,0.0,2.0,4.333333333333333,0
1679,4,1,33.0,45.0,34.0,51.0,49.0,3.0,2.0,5,6,6,2,0.0,0.0,0.0,0
1680,1,2,37.0,44.0,46.0,28.0,52.0,5.0,8.0,3,6,3,0,0.0,0.0,0.0,0
1681,1,2,35.0,48.0,41.0,46.0,45.0,3.0,5.0,5,6,6,3,0.0,0.0,0.0,0
1682,4,0,33.0,50.0,40.0,51.0,46.0,3.0,4.0,5,6,6,0,0.0,1.0,0.0,0
1683,4,1,31.0,43.0,38.0,38.0,41.0,4.0,9.0,5,6,4,2,0.5,1.5,0.6666666666666666,1
1684,1,0,37.0,28.0,46.0,46.0,30.0,4.0,6.0,4,6,5,6,2.0,0.0,2.3333333333333335,1
1685,2,2,41.0,23.0,49.0,48.0,44.0,4.0,11.0,5,6,6,3,0.5,4.0,1.6666666666666667,1
1686,1,0,49.0,25.0,52.0,43.0,33.0,4.0,8.0,4,6,6,4,1.25,1.5,2.3333333333333335,0
1687,3,1,26.0,44.0,43.0,47.0,46.0,4.0,6.0,6,6,5,0,0.0,0.0,0.0,0
1688,2,1,50.0,22.0,38.0,55.0,40.0,3.0,2.0,6,5,5,0,0.5,2.5,0.0,0
1689,2,3,37.0,46.0,56.0,46.0,40.0,6.0,7.0,6,6,5,0,0.0,0.0,2.3333333333333335,0
1690,3,0,46.0,29.0,40.0,33.0,42.0,2.0,5.0,6,6,4,3,1.0,1.5,1.0,1
1691,2,0,54.0,27.0,47.0,52.0,35.0,5.0,5.0,3,6,3,6,0.0,0.0,0.0,1
1692,2,4,23.0,45.0,46.0,57.0,40.0,4.0,6.0,5,4,0,0,0.0,0.0,0.0,0
1693,2,2,43.0,38.0,44.0,46.0,39.0,2.0,6.0,5,6,6,2,0.0,1.5,0.0,0
1694,2,2,31.0,45.0,39.0,52.0,49.0,2.0,3.0,5,6,5,0,0.0,0.0,0.0,0
1695,4,3,27.0,38.0,46.0,41.0,39.0,8.0,6.0,6,6,5,6,1.0,1.0,0.0,1
1696,3,1,31.0,44.0,45.0,42.0,37.0,7.0,6.0,6,6,6,3,0.0,0.0,0.0,1
1697,1,0,37.0,27.0,43.0,45.0,39.0,3.0,5.0,3,5,5,0,0.0,2.5,0.0,1
1698,5,4,25.0,40.0,51.0,35.0,49.0,4.0,7.0,6,6,4,6,0.0,0.5,0.0,1
1699,4,2,42.0,36.0,51.0,42.0,45.0,6.0,4.0,4,6,6,1,0.0,1.0,0.0,0
1700,2,3,21.0,45.0,51.0,42.0,42.0,4.0,7.0,6,6,0,4,1.25,1.5,0.0,0
1701,1,0,49.0,33.0,58.0,31.0,27.0,9.0,8.0,4,6,6,4,1.25,2.0,1.3333333333333333,1
1702,3,2,54.0,34.0,58.0,48.0,42.0,8.0,11.0,6,5,4,6,1.0,1.5,2.0,0
1703,2,1,30.0,43.0,32.0,45.0,48.0,3.0,4.0,5,6,5,0,0.0,0.0,0.0,0
1704,1,0,32.0,35.0,42.0,45.0,33.0,4.0,5.0,6,5,6,4,1.0,2.0,3.0,1
1705,1,-1,40.0,41.0,46.0,37.0,35.0,6.0,7.0,5,3,4,6,2.75,1.5,3.3333333333333335,1
1706,5,0,42.0,27.0,38.0,38.0,28.0,6.0,7.0,4,6,4,6,1.25,1.0,1.3333333333333333,1
1707,1,2,27.0,42.0,36.0,39.0,53.0,4.0,7.0,4,5,5,0,0.0,0.0,0.0,1
1708,1,1,31.0,45.0,42.0,49.0,41.0,6.0,4.0,5,5,5,6,0.0,0.0,0.0,0
1709,3,2,31.0,46.0,40.0,45.0,49.0,5.0,6.0,5,6,5,1,0.0,0.0,0.0,0
1710,4,2,26.0,48.0,40.0,49.0,41.0,4.0,5.0,6,6,4,0,0.0,0.0,0.0,0
1711,3,-1,28.0,34.0,51.0,37.0,44.0,3.0,6.0,4,6,6,1,0.0,0.0,0.0,0
1712,2,2,36.0,51.0,50.0,44.0,41.0,8.0,10.0,5,6,6,6,0.0,0.0,0.6666666666666666,0
1713,3,3,28.0,44.0,40.0,36.0,44.0,3.0,6.0,5,6,5,6,1.5,2.0,1.3333333333333333,0
1714,3,4,17.0,51.0,46.0,47.0,56.0,7.0,6.0,4,6,6,4,0.5,0.0,0.6666666666666666,0
1715,4,-3,35.0,38.0,34.0,51.0,51.0,2.0,3.0,5,6,6,0,0.0,0.0,0.0,0
1716,4,1,48.0,43.0,50.0,38.0,48.0,3.0,6.0,1,6,6,0,0.0,1.0,0.0,1
1717,4,3,34.0,45.0,42.0,38.0,35.0,4.0,5.0,5,6,5,1,0.0,0.5,0.0,1
1718,3,3,40.0,34.0,53.0,48.0,46.0,3.0,6.0,5,6,5,1,0.0,0.0,0.0,0
1719,4,1,25.0,42.0,43.0,37.0,43.0,4.0,5.0,5,6,5,2,0.0,0.0,0.0,1
1720,2,2,36.0,37.0,46.0,49.0,31.0,3.0,7.0,5,5,6,0,0.0,0.5,0.0,0
1721,2,2,40.0,47.0,38.0,57.0,50.0,2.0,2.0,0,6,6,0,0.0,0.0,0.0,0
1722,2,-1,31.0,41.0,28.0,47.0,49.0,6.0,4.0,5,6,6,1,0.0,0.0,0.0,0
1723,4,2,35.0,47.0,51.0,49.0,53.0,8.0,9.0,6,3,6,0,0.5,0.0,0.0,1
1724,5,1,19.0,39.0,36.0,47.0,45.0,4.0,4.0,6,6,6,1,0.0,0.0,0.0,1
1725,4,1,24.0,41.0,42.0,45.0,46.0,2.0,4.0,5,6,4,1,0.0,0.0,0.0,0
1726,2,-3,25.0,31.0,30.0,54.0,46.0,1.0,1.0,3,5,5,0,0.0,0.0,0.0,0
1727,2,3,37.0,42.0,50.0,38.0,38.0,1.0,4.0,5,5,6,4,0.25,0.5,0.3333333333333333,0
1728,1,-3,21.0,42.0,33.0,54.0,47.0,4.0,3.0,4,6,0,6,0.0,0.0,0.0,0
1729,4,3,28.0,33.0,43.0,40.0,39.0,4.0,5.0,6,6,6,1,0.0,0.0,0.0,1
1730,1,0,18.0,46.0,46.0,44.0,52.0,1.0,6.0,4,6,6,3,0.0,2.5,1.3333333333333333,1
1731,2,0,42.0,30.0,41.0,43.0,36.0,4.0,9.0,6,6,5,6,0.5,2.5,0.6666666666666666,0
1732,4,3,32.0,38.0,48.0,42.0,43.0,4.0,6.0,5,6,5,6,0.5,0.5,1.0,1
1733,2,1,40.0,34.0,40.0,35.0,50.0,5.0,3.0,4,6,6,6,1.0,1.0,0.6666666666666666,1
1734,4,1,27.0,38.0,35.0,43.0,43.0,2.0,2.0,5,6,4,0,0.0,0.0,0.0,1
1735,4,1,26.0,45.0,42.0,49.0,51.0,5.0,7.0,5,4,4,2,0.0,0.0,0.0,0
1736,2,3,16.0,42.0,30.0,55.0,54.0,4.0,5.0,5,6,5,0,0.0,0.0,0.3333333333333333,0
1737,3,1,23.0,46.0,48.0,51.0,44.0,3.0,9.0,5,4,5,0,0.0,0.0,0.0,1
1738,4,1,24.0,38.0,45.0,46.0,42.0,4.0,5.0,5,5,6,0,0.0,0.0,0.0,1
1739,5,-4,34.0,41.0,41.0,49.0,46.0,3.0,5.0,5,6,5,0,0.0,0.5,0.0,0
1740,2,1,38.0,40.0,43.0,45.0,42.0,3.0,3.0,4,3,4,2,0.0,1.0,0.0,0
1741,4,2,27.0,42.0,42.0,42.0,49.0,2.0,1.0,6,3,5,0,0.0,0.5,0.0,0
1742,2,2,50.0,44.0,52.0,32.0,42.0,2.0,3.0,5,6,6,4,0.5,3.0,3.0,0
1743,3,2,22.0,45.0,53.0,39.0,38.0,6.0,9.0,5,6,6,2,1.0,0.5,2.0,1
1744,3,3,30.0,43.0,42.0,41.0,48.0,4.0,4.0,5,2,6,0,0.0,0.0,0.0,0
1745,5,0,31.0,33.0,36.0,46.0,42.0,3.0,5.0,3,0,5,1,0.0,0.0,0.0,0
1746,2,-3,20.0,46.0,39.0,56.0,55.0,2.0,4.0,4,6,5,6,0.0,3.0,0.0,0
1747,3,3,33.0,36.0,42.0,44.0,43.0,4.0,3.0,0,1,0,0,0.0,0.0,0.0,0
1748,4,0,37.0,45.0,49.0,52.0,41.0,5.0,6.0,6,6,5,1,0.0,1.0,0.0,0
1749,1,2,49.0,35.0,60.0,60.0,36.0,7.0,11.0,5,2,6,6,2.25,3.0,3.0,1
1750,2,-2,58.0,37.0,43.0,30.0,26.0,7.0,6.0,5,6,5,6,2.0,2.5,1.0,0
1751,4,-3,33.0,43.0,40.0,39.0,45.0,4.0,6.0,5,6,5,2,0.0,1.0,0.0,1
1752,2,2,54.0,44.0,55.0,36.0,37.0,8.0,10.0,5,6,5,2,1.5,3.0,0.0,0
1753,2,2,29.0,46.0,41.0,55.0,49.0,6.0,5.0,5,6,5,2,0.0,0.0,0.0,1
1754,2,1,34.0,50.0,46.0,44.0,39.0,7.0,7.0,6,6,6,2,0.75,1.5,0.3333333333333333,0
1755,1,0,26.0,41.0,49.0,27.0,30.0,7.0,11.0,4,6,6,5,0.0,0.0,1.3333333333333333,1
1756,1,-1,46.0,49.0,59.0,40.0,49.0,6.0,9.0,5,6,6,6,0.0,0.0,1.0,0
1757,1,-1,43.0,40.0,55.0,47.0,29.0,6.0,8.0,5,6,5,6,2.0,3.0,2.6666666666666665,1
1758,3,1,46.0,37.0,29.0,41.0,47.0,2.0,1.0,6,6,6,2,0.0,0.0,0.0,1
1759,4,3,27.0,37.0,47.0,38.0,49.0,9.0,8.0,3,6,5,2,2.5,1.5,2.6666666666666665,1
1760,3,3,33.0,27.0,46.0,41.0,44.0,4.0,2.0,5,5,5,3,0.0,0.0,0.0,1
1761,4,1,30.0,42.0,47.0,34.0,48.0,5.0,6.0,5,6,5,1,0.0,0.0,0.0,0
1762,3,1,33.0,36.0,45.0,41.0,47.0,7.0,8.0,5,6,6,1,0.0,0.0,0.0,0
1763,1,0,41.0,32.0,46.0,28.0,31.0,3.0,9.0,4,6,4,6,0.0,0.0,3.3333333333333335,1
1764,1,2,28.0,32.0,57.0,45.0,57.0,4.0,10.0,4,3,4,3,1.5,2.5,3.0,0
1765,3,-3,45.0,38.0,47.0,45.0,35.0,7.0,10.0,5,6,6,1,2.75,2.5,1.6666666666666667,1
1766,2,0,41.0,52.0,55.0,41.0,48.0,3.0,10.0,4,6,6,6,2.5,2.0,3.0,0
1767,2,2,44.0,31.0,54.0,58.0,44.0,3.0,5.0,5,6,6,0,0.0,0.0,1.6666666666666667,0
1768,1,0,39.0,26.0,47.0,51.0,56.0,2.0,5.0,3,6,6,6,0.75,0.0,2.3333333333333335,1
1769,2,0,45.0,33.0,54.0,43.0,37.0,4.0,4.0,5,6,5,5,1.0,0.0,2.3333333333333335,0
1770,3,1,28.0,43.0,38.0,47.0,42.0,3.0,6.0,5,6,6,0,0.0,0.0,0.0,0
1771,2,2,31.0,46.0,46.0,46.0,42.0,7.0,11.0,5,6,5,4,1.75,2.0,2.3333333333333335,1
1772,5,0,33.0,30.0,45.0,34.0,48.0,6.0,4.0,2,6,6,1,0.5,1.0,1.0,1
1773,1,-1,32.0,48.0,53.0,43.0,38.0,6.0,10.0,4,6,6,3,1.75,1.5,4.0,1
1774,2,3,45.0,44.0,43.0,35.0,36.0,7.0,11.0,6,5,4,6,4.25,4.0,3.3333333333333335,0
1775,1,-1,44.0,37.0,49.0,46.0,34.0,3.0,8.0,0,6,6,3,0.0,0.0,0.0,0
1776,1,0,27.0,43.0,49.0,46.0,45.0,3.0,5.0,4,4,5,4,0.0,0.0,3.6666666666666665,1
1777,1,2,44.0,32.0,55.0,45.0,49.0,7.0,11.0,5,6,6,3,1.25,2.5,2.3333333333333335,0
1778,4,-3,46.0,35.0,34.0,41.0,35.0,9.0,11.0,1,5,5,6,2.25,5.0,1.6666666666666667,0
1779,1,2,35.0,42.0,46.0,26.0,47.0,7.0,9.0,5,5,6,3,0.0,0.0,2.3333333333333335,0
1780,4,0,33.0,40.0,48.0,45.0,40.0,7.0,10.0,2,6,6,6,1.0,2.0,0.6666666666666666,1
1781,1,2,49.0,35.0,31.0,34.0,34.0,5.0,8.0,5,6,5,6,1.75,2.5,1.3333333333333333,0
1782,1,-1,23.0,36.0,35.0,32.0,50.0,3.0,7.0,5,3,4,1,0.0,0.0,0.0,1
1783,2,-2,32.0,43.0,51.0,46.0,50.0,7.0,8.0,5,6,5,4,1.0,0.0,0.6666666666666666,0
1784,2,0,48.0,34.0,40.0,36.0,35.0,8.0,11.0,5,6,5,0,3.0,4.0,1.6666666666666667,0
1785,1,0,46.0,32.0,43.0,42.0,32.0,5.0,8.0,5,4,6,5,1.25,0.0,1.0,1
1786,2,3,34.0,36.0,43.0,46.0,44.0,2.0,2.0,5,6,5,6,0.0,0.0,0.0,0
1787,1,0,29.0,59.0,57.0,43.0,36.0,6.0,10.0,6,5,6,6,2.25,0.0,4.0,1
1788,1,2,41.0,33.0,47.0,48.0,37.0,4.0,10.0,4,5,5,0,0.0,0.0,3.0,1
1789,4,2,32.0,32.0,45.0,39.0,46.0,3.0,5.0,6,6,4,0,0.75,0.5,2.0,0
1790,1,0,36.0,39.0,59.0,36.0,30.0,9.0,11.0,5,6,6,5,1.5,0.0,1.3333333333333333,1
1791,1,-2,37.0,42.0,49.0,35.0,39.0,9.0,7.0,3,6,5,6,1.0,1.0,2.0,1
1792,3,4,33.0,39.0,51.0,44.0,55.0,2.0,2.0,4,6,3,3,1.75,2.0,2.0,0
1793,1,2,42.0,29.0,57.0,39.0,57.0,5.0,10.0,6,4,4,4,1.75,0.0,2.3333333333333335,1
1794,1,0,31.0,39.0,50.0,54.0,38.0,3.0,4.0,4,6,4,6,1.25,1.5,4.0,1
1795,1,0,44.0,27.0,60.0,44.0,36.0,9.0,10.0,0,6,6,5,0.0,0.0,1.3333333333333333,0
1796,2,2,36.0,44.0,53.0,40.0,47.0,5.0,10.0,6,6,5,6,4.0,4.5,4.0,1
1797,3,-3,43.0,36.0,31.0,38.0,27.0,4.0,5.0,2,6,5,6,2.5,2.0,1.0,0
1798,1,0,39.0,39.0,57.0,45.0,30.0,8.0,9.0,6,4,6,6,0.0,0.0,0.0,1
1799,1,2,50.0,29.0,46.0,29.0,36.0,7.0,9.0,3,4,4,3,1.5,2.0,0.0,1
1800,5,3,30.0,51.0,32.0,36.0,52.0,7.0,8.0,5,5,5,3,0.0,0.0,0.0,1
1801,4,0,56.0,31.0,46.0,26.0,20.0,4.0,10.0,2,6,4,0,0.5,1.5,0.6666666666666666,1
1802,2,4,41.0,50.0,60.0,51.0,53.0,6.0,11.0,6,6,5,6,0.75,2.0,2.0,1
1803,1,3,28.0,43.0,55.0,50.0,43.0,8.0,8.0,4,6,6,4,0.75,1.5,2.0,1
1804,1,0,34.0,51.0,53.0,45.0,34.0,7.0,9.0,6,6,6,6,0.75,2.0,5.0,1
1805,1,1,40.0,39.0,55.0,51.0,37.0,6.0,7.0,4,3,3,0,0.0,0.0,1.0,1
1806,1,0,44.0,36.0,52.0,46.0,38.0,6.0,10.0,5,4,4,3,0.0,0.0,2.6666666666666665,1
1807,3,1,36.0,34.0,40.0,42.0,33.0,6.0,3.0,4,6,5,0,1.75,1.0,0.3333333333333333,0
1808,3,2,34.0,33.0,54.0,39.0,29.0,6.0,10.0,5,6,5,5,3.0,1.5,3.3333333333333335,1
1809,1,3,40.0,34.0,42.0,44.0,39.0,2.0,2.0,4,5,5,0,0.0,0.0,0.0,0
1810,1,-2,48.0,47.0,53.0,33.0,43.0,7.0,11.0,4,6,3,6,2.75,1.0,2.0,0
1811,1,2,30.0,31.0,53.0,35.0,48.0,6.0,11.0,6,6,6,3,0.5,1.0,2.6666666666666665,1
1812,1,0,22.0,34.0,53.0,43.0,55.0,3.0,6.0,6,6,4,3,1.5,0.0,2.0,1
1813,2,-1,49.0,39.0,49.0,34.0,32.0,7.0,11.0,4,6,6,2,1.25,3.0,2.0,0
1814,2,2,29.0,44.0,47.0,42.0,38.0,8.0,10.0,4,5,6,6,1.5,1.0,1.0,1
1815,3,2,45.0,35.0,59.0,40.0,51.0,5.0,10.0,2,5,5,2,0.5,0.0,1.6666666666666667,0
1816,1,3,37.0,42.0,39.0,53.0,48.0,3.0,3.0,6,6,5,5,1.75,2.0,2.3333333333333335,0
1817,4,2,20.0,40.0,47.0,38.0,41.0,6.0,8.0,5,6,5,1,0.0,0.0,0.0,1
1818,1,0,35.0,31.0,48.0,50.0,44.0,7.0,9.0,4,5,4,4,1.5,1.0,0.6666666666666666,0
1819,2,2,37.0,44.0,50.0,39.0,41.0,9.0,9.0,5,5,5,3,1.25,1.0,4.0,0
1820,1,3,14.0,55.0,54.0,45.0,51.0,4.0,10.0,6,6,6,6,1.25,2.5,4.333333333333333,1
1821,1,0,51.0,25.0,55.0,39.0,21.0,9.0,6.0,2,6,6,2,0.0,1.0,0.0,1
1822,4,0,49.0,39.0,49.0,46.0,37.0,9.0,5.0,3,6,6,3,0.25,0.0,0.6666666666666666,0
1823,1,0,28.0,42.0,57.0,36.0,36.0,4.0,8.0,3,5,5,0,2.25,1.5,3.0,1
1824,1,0,48.0,31.0,53.0,41.0,24.0,7.0,6.0,4,6,4,2,0.5,2.0,2.0,0
1825,2,2,31.0,29.0,42.0,41.0,39.0,6.0,8.0,6,0,5,0,0.0,0.0,0.0,1
1826,1,2,36.0,32.0,47.0,34.0,42.0,4.0,4.0,5,6,5,3,2.75,1.0,3.6666666666666665,1
1827,1,2,38.0,38.0,52.0,51.0,42.0,7.0,7.0,4,5,5,5,0.5,1.0,2.0,0
1828,2,2,26.0,29.0,47.0,45.0,44.0,4.0,9.0,4,6,5,6,1.0,1.0,1.0,0
1829,2,3,32.0,47.0,49.0,26.0,41.0,7.0,10.0,5,6,4,2,1.75,3.0,3.3333333333333335,0
1830,2,2,44.0,28.0,44.0,33.0,33.0,2.0,3.0,2,1,3,1,0.75,3.0,0.3333333333333333,0
1831,2,2,37.0,22.0,48.0,36.0,35.0,3.0,5.0,6,5,4,4,2.5,1.5,3.3333333333333335,0
1832,1,-1,38.0,40.0,49.0,37.0,27.0,5.0,10.0,6,5,4,3,0.0,0.0,3.0,1
1833,1,2,14.0,52.0,52.0,45.0,55.0,3.0,7.0,5,6,5,2,0.0,0.0,0.0,1
1834,3,2,32.0,32.0,48.0,41.0,50.0,4.0,6.0,6,6,5,1,0.5,1.0,1.6666666666666667,0
1835,2,0,29.0,44.0,43.0,40.0,44.0,7.0,8.0,6,6,5,1,0.75,0.0,2.0,1
1836,4,2,42.0,34.0,46.0,40.0,30.0,8.0,9.0,3,6,6,3,1.25,3.5,0.6666666666666666,1
1837,3,1,54.0,26.0,52.0,45.0,28.0,7.0,3.0,2,2,6,6,1.75,1.0,0.6666666666666666,0
1838,3,0,39.0,29.0,49.0,48.0,40.0,4.0,9.0,3,6,5,6,1.75,3.0,1.3333333333333333,0
1839,3,1,35.0,34.0,46.0,47.0,44.0,2.0,1.0,6,6,0,6,1.25,0.0,1.3333333333333333,0
1840,2,1,22.0,46.0,57.0,52.0,44.0,8.0,11.0,4,6,5,3,1.5,1.0,2.6666666666666665,0
1841,5,2,40.0,44.0,49.0,52.0,41.0,7.0,5.0,2,5,5,2,1.5,1.0,1.0,0
1842,1,0,37.0,37.0,55.0,41.0,33.0,8.0,10.0,5,5,6,5,0.0,0.0,1.0,1
1843,2,2,47.0,39.0,54.0,29.0,48.0,6.0,5.0,4,5,6,1,0.0,1.0,0.0,1
1844,4,4,33.0,34.0,46.0,32.0,41.0,4.0,5.0,5,6,5,6,1.25,1.5,1.3333333333333333,1
1845,1,0,30.0,43.0,58.0,51.0,45.0,5.0,9.0,6,6,5,3,1.5,1.5,1.0,1
1846,4,2,35.0,44.0,50.0,48.0,50.0,4.0,7.0,5,6,6,1,0.75,3.0,0.6666666666666666,1
1847,1,0,24.0,48.0,52.0,50.0,49.0,7.0,8.0,5,5,4,4,0.0,0.0,2.0,1
1848,1,2,51.0,33.0,54.0,37.0,31.0,10.0,11.0,6,5,6,6,2.75,2.5,3.0,0
1849,1,0,42.0,33.0,49.0,47.0,49.0,9.0,10.0,3,6,5,6,2.75,1.0,3.0,0
1850,4,1,26.0,33.0,39.0,38.0,47.0,2.0,5.0,2,6,6,6,0.75,1.0,0.3333333333333333,1
1851,2,2,55.0,30.0,57.0,48.0,34.0,5.0,3.0,3,6,6,2,1.25,3.0,0.6666666666666666,0
1852,1,-2,39.0,44.0,44.0,41.0,32.0,7.0,10.0,5,6,4,6,2.0,0.0,3.6666666666666665,1
1853,2,1,40.0,46.0,45.0,40.0,47.0,5.0,6.0,6,6,5,6,2.25,0.0,2.0,1
1854,2,3,34.0,39.0,43.0,41.0,48.0,4.0,9.0,5,5,4,5,1.0,0.0,3.3333333333333335,0
1855,3,-3,31.0,31.0,43.0,46.0,41.0,4.0,4.0,3,6,5,6,2.0,0.0,1.3333333333333333,1
1856,1,0,34.0,48.0,44.0,29.0,45.0,4.0,8.0,5,5,5,2,0.0,0.0,3.0,1
1857,1,0,22.0,41.0,58.0,41.0,42.0,7.0,8.0,3,6,4,6,2.75,1.5,3.3333333333333335,1
1858,1,-2,34.0,40.0,50.0,41.0,30.0,8.0,10.0,5,6,6,6,2.0,0.0,3.6666666666666665,1
1859,3,1,25.0,47.0,50.0,43.0,43.0,3.0,8.0,4,2,6,2,0.0,0.0,3.6666666666666665,1
1860,1,0,39.0,36.0,44.0,33.0,35.0,2.0,9.0,3,6,5,4,1.5,1.5,2.0,1
1861,1,0,52.0,42.0,56.0,42.0,28.0,10.0,8.0,6,6,5,3,3.0,4.0,3.6666666666666665,1
1862,1,-1,33.0,42.0,49.0,42.0,41.0,7.0,10.0,4,6,6,6,1.5,0.0,4.666666666666667,1
1863,3,0,32.0,40.0,51.0,45.0,43.0,4.0,9.0,6,6,5,6,2.5,1.5,3.3333333333333335,1
1864,5,2,21.0,32.0,53.0,40.0,37.0,3.0,7.0,5,6,6,2,1.75,2.5,2.0,0
1865,2,2,32.0,40.0,54.0,42.0,45.0,7.0,8.0,5,6,6,4,1.5,3.0,0.6666666666666666,0
1866,4,-4,43.0,37.0,49.0,36.0,44.0,6.0,8.0,6,6,6,6,1.5,3.5,1.0,1
1867,1,0,42.0,44.0,60.0,36.0,48.0,7.0,10.0,5,6,4,5,1.5,0.0,4.333333333333333,0
1868,2,0,19.0,40.0,58.0,37.0,45.0,4.0,8.0,5,5,2,6,2.75,1.5,5.0,1
1869,1,1,36.0,40.0,59.0,39.0,25.0,7.0,10.0,5,6,5,6,0.75,2.0,3.0,0
1870,1,2,37.0,34.0,55.0,45.0,52.0,3.0,6.0,6,6,6,4,0.0,0.0,3.3333333333333335,0
1871,1,0,47.0,37.0,48.0,38.0,41.0,9.0,6.0,6,6,4,6,1.25,2.5,2.0,0
1872,1,0,30.0,39.0,48.0,32.0,31.0,5.0,8.0,2,6,5,6,1.0,1.0,3.0,1
1873,1,0,34.0,47.0,55.0,41.0,42.0,5.0,9.0,3,5,4,4,1.0,3.0,3.0,1
1874,2,2,26.0,46.0,57.0,54.0,50.0,3.0,7.0,6,6,4,5,0.75,0.5,2.3333333333333335,0
1875,1,-1,46.0,37.0,55.0,36.0,43.0,3.0,8.0,6,6,4,6,3.0,1.5,2.0,1
1876,1,0,28.0,40.0,59.0,48.0,30.0,7.0,11.0,5,5,5,0,2.0,0.0,0.6666666666666666,1
1877,1,-2,43.0,31.0,50.0,39.0,39.0,6.0,8.0,5,6,5,6,2.0,2.0,2.6666666666666665,1
1878,6,0,55.0,39.0,59.0,49.0,37.0,4.0,7.0,5,6,6,0,0.25,3.5,0.6666666666666666,1
1879,1,0,35.0,27.0,50.0,38.0,41.0,8.0,10.0,5,5,4,6,0.0,0.0,4.333333333333333,1
1880,2,0,34.0,36.0,55.0,37.0,36.0,6.0,8.0,6,5,5,2,1.75,0.0,3.3333333333333335,1
1881,1,-2,50.0,26.0,42.0,31.0,46.0,4.0,10.0,6,6,5,6,1.25,3.0,0.6666666666666666,1
1882,1,2,35.0,27.0,52.0,38.0,55.0,3.0,6.0,4,2,5,2,0.0,0.0,0.6666666666666666,1
1883,1,0,28.0,42.0,48.0,41.0,40.0,7.0,9.0,4,5,5,6,0.75,1.5,3.3333333333333335,1
1884,1,0,25.0,51.0,57.0,48.0,33.0,7.0,11.0,5,4,4,0,0.0,0.0,1.0,0
1885,1,0,33.0,51.0,50.0,48.0,30.0,7.0,9.0,5,5,4,5,0.0,0.0,3.6666666666666665,1
1886,2,2,47.0,30.0,37.0,31.0,31.0,6.0,5.0,4,6,6,6,3.0,5.0,2.6666666666666665,0
1887,1,0,45.0,26.0,48.0,32.0,22.0,8.0,10.0,5,6,5,4,0.0,0.0,3.0,0
1888,1,0,31.0,53.0,56.0,50.0,45.0,7.0,10.0,4,6,6,6,1.5,1.5,3.0,1
